13	409.998	0.869968	921.854	-657.875
13	635.38	0.000534951	-1232.31	584.455
13	629.853	0.825951	-883.083	700.064
-13	461.813	0.681942	694.796	140.581
13	554.544	1.1783	-521.115	-428.86
13	460.447	0.867679	-258.831	101.332
13	796.064	0.953125	878.684	-37.8691
-13	513.993	0.869061	-1251.81	448.666
13	453.122	0.240601	-1390.4	-606.303
-13	473.626	0.939565	-663.381	-685.288
13	607.469	1.0212	-314.473	996.336
-13	504.746	0.1815	1275.76	566.525
-13	429.336	0.167183	177.818	-1210.15
13	524.261	0.56902	-467.197	150.175
-13	410.437	0.494618	-519.687	-577.025
13	439.298	0.887347	-1456.86	-1228.21
-13	812.517	0.568247	-888.618	-201.132
-13	736.485	0.0249572	-13.3542	552.054
-13	1028.75	0.605678	484.345	-1155.86
13	591.433	1.17932	1388.03	-634.999
-13	467.112	0.717317	1433.66	-96.6145
-13	10511.8	0.896541	1153.47	-1004.02
-13	504.384	0.764722	808.265	1337.46
-13	545.711	1.06937	1039.87	-799.603
-13	454.565	0.905808	1296.64	-500.813
-13	419.777	0.585308	81.7943	1456.57
13	1132.5	1.03218	634.855	1130.99
-13	475.23	0.841931	124.708	592.764
-13	672.18	0.416639	-700.175	-1360
-13	419.234	0.351662	-1489.95	-949.136
-13	492.192	0.839424	-1116.21	-654.878
-13	480.408	0.830668	249.203	871.457
13	478.284	1.13576	293.379	-419.351
13	1419.96	0.140831	-420.576	280.432
-13	737.997	1.10311	-472.854	246.478
-13	1271.91	0.817196	-1087.47	-924.161
-13	581.338	0.666519	363.872	15.8335
-13	706.677	0.881606	-254.201	156.599
-13	409.626	0.34101	-598.445	685.461
-13	597.375	1.07307	1102.01	-119.514
13	957.984	0.616323	-553.849	169.544
-13	634.701	0.966495	1478.99	-430.098
-13	439.127	1.15292	1461.63	1443.1
13	778.341	1.07691	-566.819	-1132.8
-13	580.467	1.03544	-897.242	-730.969
13	422.164	0.363666	998.632	837.896
13	441.112	1.15374	-670.76	103.202
-13	943.72	0.27689	-419.724	675.599
-13	441.312	0.71887	-470.517	81.7592
-13	741.853	1.01317	-640.419	975.168
-13	871.544	1.06517	1171.38	354.959
-13	443.209	1.09072	-1200.42	502.936
-13	498.107	1.17962	454.172	-1150.02
-13	584.943	0.235347	522.327	966.124
-13	518.706	0.610813	-1441.85	-338.489
13	1260.74	0.118303	1060	-1098.77
13	552.387	0.159952	-1085.44	-293.308
-13	410.8	0.781281	-676.122	-1204.72
-13	473.223	1.01626	1188.77	970.676
13	591.658	1.1691	1412.09	1430.2
13	1179.35	0.567496	-889.472	1045.32
-13	729.793	0.766376	-1016.75	-1175.09
13	1294.64	0.916004	-292.896	-1394.89
13	418.311	0.773744	-111.621	-398.17
13	563.874	0.993305	-1168.89	-1060.98
-13	639.469	0.356245	-316.269	-1191.57
13	776.572	0.209961	-915.903	414.239
13	491.646	0.884453	351.765	-689.235
-13	728.16	1.16101	-1206.62	-932.108
13	1214.51	1.08203	-1198.39	438.863
