8	1	-13	1342.35	266.586	-0.598297	2.78645	476.038	1134.93	-277.002	1149.56	884.656	258.872
10	1	-13	773.602	90.9578	-0.974151	-0.580089	1378.91	-1342.88	-277.002	1254.37	-1268.87	366.868
252	1	13	647.934	112.274	-0.946735	2.99785	-343.535	266.594	-277.002	-163.966	241.294	264.318
323	1	-13	531.841	23.0647	-0.999657	2.70696	-832.085	952.474	-277.002	-814.142	951.257	267.067
328	1	13	1193.28	173.851	-0.999966	1.17762	-53.528	-758.632	-277.002	-55.0987	-764.715	378.583
473	1	-13	680.225	58.6099	-0.841462	-1.29336	-1058.29	100.254	-277.002	-1153.67	452.197	290.782
474	1	-13	616.078	20.2641	-0.895484	-0.735187	704.787	271.77	-277.002	507.004	442.459	258.86
681	1	-13	757.882	118.939	-0.999978	2.79526	199.509	-929.244	-277.002	203.208	-928.063	375.434
684	1	-13	501.242	50.2292	-0.973337	1.2282	1417.19	1154.13	-277.002	1373.64	1038.42	255.798
781	1	-13	875.964	19.9587	-0.804434	-0.190296	516.948	843.726	-277.002	138.217	910.947	258.059
782	1	13	522.864	0.140093	-0.888605	2.01881	-419.253	-964.941	-277.002	-443.762	-1161.08	302.635
28	1	13	434.535	2.62263	-0.999056	-2.80005	781.279	841.132	-277.002	767.041	870.891	258.656
32	1	13	1072.21	103.143	-0.626819	-2.09513	571.546	880.228	-277.002	894.834	1439.71	250.054
34	1	13	870.263	107.004	-0.964538	-2.90123	-705.096	-202.391	-277.002	-550.892	-162.62	297.974
267	1	13	714.601	77.6157	-0.830586	-1.42099	-21.1108	946.843	-277.002	-78.3556	1309.68	258.837
413	1	13	807.554	129.661	-0.88998	2.68237	-340.03	862.743	-277.002	-96.7677	737.766	263.633
416	1	-13	5107.24	1062.12	-0.621787	-1.74457	-922.113	-1457.4	-277.002	-799.953	-761.998	282.995
593	1	13	1145.12	36.9232	-0.757847	2.37967	-1374.33	262.558	-277.002	-1029.76	-60.0397	269.944
746	1	13	649.013	35.2659	-0.995475	2.3061	-31.1066	392.969	-277.002	-2.81278	358.13	263.161
119	1	-13	1013.37	117.369	-0.733717	-2.56201	502.117	151.619	-277.002	919.157	427.754	258.28
123	1	13	2203.84	279.664	-0.507078	2.42669	-1021.64	-586.163	-277.002	-231.431	-1275.23	341.107
125	1	13	429.234	14.1451	-0.977358	1.18896	-252.355	1154.43	-277.002	-293.009	1019.77	258.373
264	1	-13	740.177	134.558	-0.922581	2.55776	-893.891	262.44	-277.002	-697.968	131.696	291.146
337	1	-13	987.834	61.2683	-0.66626	0.635629	324.799	183.337	-277.002	-250.664	-231.838	340.491
339	1	13	534.281	2.75739	-0.821875	-0.259229	848.523	565.817	-277.002	494.629	653.94	257.057
342	1	-13	879.39	0.664159	-0.728854	-1.78492	-278.035	375.441	-277.002	-168.938	893.716	260.697
449	1	-13	1486.44	52.3483	-0.418062	0.454315	1289.17	698.024	-277.002	213.304	182.942	262.793
760	1	-13	1024.14	353.945	-0.975387	-2.23871	-1086.23	-1447.61	-277.002	-1000.8	-1338.38	329.808
828	1	13	1053.88	65.8349	-0.955297	-1.63365	-501.084	-596.756	-277.002	-485.141	-420.119	301.355
831	1	-13	1293.57	562.69	-0.910247	0.860095	-801.541	390.371	-277.002	-962.607	203.464	266.728
53	1	-13	1088.89	410.209	-0.991517	-2.19988	822.19	787.073	-277.002	863.646	842.978	257.784
54	1	-13	778.107	109.669	-0.882708	2.21975	577.416	-899.054	-277.002	765.83	-1151.17	320.869
236	1	-13	1072.04	124.368	-0.811353	0.37756	-471.235	-525.015	-277.002	-849.474	-676.569	283.394
372	1	-13	644.896	162.569	-0.997489	-1.07128	771.024	478.19	-277.002	753.665	510.865	257.444
377	1	-13	1144.76	195.317	-0.837621	-1.99537	348.907	-917.577	-277.002	505.078	-564.762	316.092
553	1	-13	462.535	35.1376	-0.98511	-1.74414	849.457	-1.11443	-277.002	858.765	96.6884	255.661
627	1	-13	502.648	9.67447	-0.994891	2.98794	-706.445	905.958	-277.002	-646.641	902.508	263.963
859	1	-13	579.84	92.1907	-0.933497	0.259393	-640.264	914.886	-277.002	-848.235	859.441	282.005
860	1	-13	898.067	214.654	-0.929291	-2.58867	-640.313	741.685	-277.002	-457.261	854.605	261.016
906	1	13	1148.53	56.3428	-0.871107	3.08321	246.983	-1184.44	-277.002	579.502	-1198.19	315.548
907	1	13	699.804	185.36	-0.971544	-2.99282	-54.3228	1285.45	-277.002	75.7547	1304.52	258.872
908	1	-13	3034.42	1222.38	-0.98106	0.103752	1112.92	1165.97	-277.002	1007.1	1155.58	262.99
909	1	-13	497.876	19.324	-0.970884	1.55713	659.985	1263.57	-277.002	661.816	1133.89	255.356
60	1	-13	1200.69	286.889	-0.975858	0.362335	-1365.45	-902.843	-277.002	-1485.5	-948.183	294.511
61	1	-13	1249.23	247.745	-0.780019	0.250495	1499.97	-453.66	-277.002	1070.99	-564.431	272.317
285	1	-13	1682.43	48.5848	-0.578078	3.11991	-1448.83	40.4084	-277.002	-663.661	25.0651	290.432
286	1	13	730.563	56.6165	-0.831422	-0.782999	-408.847	58.8094	-277.002	-672.853	317.03	272.914
429	1	13	521.379	41.8841	-0.973055	-1.55928	273.019	-546.246	-277.002	272.166	-413.551	289.474
430	1	13	840.009	249.47	-0.951329	2.6909	-266.703	1060.59	-277.002	-111.483	985.681	259.264
552	1	13	767.115	190.499	-0.930306	-0.223714	1094.57	-1382.08	-277.002	868.701	-1331.14	309.977
616	1	-13	689.243	194.571	-0.933154	-0.255618	62.1557	327.927	-277.002	-141.779	380.406	262.605
619	1	13	954.996	267.147	-0.932876	1.12836	-853.679	1337.64	-277.002	-943.6	1152.14	261.15
622	1	13	1343.42	370.76	-0.843874	1.89032	259.002	-293.746	-277.002	380.162	-664.876	336.202
919	1	-13	545.745	27.4553	-0.942045	-2.5249	-695.606	1190.3	-277.002	-544.477	1304.01	259.069
86	1	13	709.17	81.0976	-0.924195	0.387227	912.468	553.983	-277.002	709.716	467.339	257.726
180	1	13	498.411	2.53134	-0.972878	1.76002	1129.44	1019.36	-277.002	1150.3	936.934	258.972
294	1	13	1325.86	118.422	-0.779908	-1.07503	-1103.13	-311.856	-277.002	-1311.77	76.9283	267.267
