228	1	-13	504.746	27.6167	-0.982884	2.48103	1195.24	624.438	-277.002	1275.76	566.525	256.325
303	1	-13	812.517	47.3615	-0.844139	0.273645	-551.774	-107.471	-277.002	-888.618	-201.132	270.8
304	1	-13	736.485	180.064	-0.999703	0.988695	-8.384	564.002	-277.002	-13.3542	552.054	265.186
305	1	-13	1028.75	173.067	-0.824278	-2.55866	137.53	-1382.74	-277.002	484.345	-1155.86	323.067
406	1	-13	10511.8	4323.91	-0.624263	2.93333	405.627	-845.985	-277.002	1153.47	-1004.02	333.802
936	1	13	1419.96	631.77	-0.990177	-1.87639	-443.287	206.201	-277.002	-420.576	280.432	269.379
14	1	-13	1271.91	19.4034	-0.68674	-0.440344	-524.845	-1207.04	-277.002	-1087.47	-924.161	316.235
354	1	-13	584.943	87.5293	-0.973813	0.435084	639.409	1020.14	-277.002	522.327	966.124	259.931
356	1	13	1260.74	143.726	-0.992416	1.72114	1048.48	-1025.43	-277.002	1060	-1098.77	343.401
490	1	13	552.387	16.0047	-0.985442	-2.49301	-1154.86	-347.608	-277.002	-1085.44	-293.308	273.482
494	1	13	1179.35	62.5643	-0.844614	1.0142	-707.278	1335.62	-277.002	-889.472	1045.32	261.724
764	1	-13	487.561	34.9763	-0.978805	3.13924	-1452.34	337.125	-277.002	-1328.25	329.764	292.472
854	1	13	939.622	322.977	-0.999971	-1.73211	1078.42	-589.026	-277.002	1078.45	-587.631	272.958
35	1	13	723.603	57.9624	-0.857862	2.40298	364.612	1385.99	-277.002	598.12	1177.7	254.878
37	1	-13	715.623	100.318	-0.91165	-0.491916	1466.35	1102.84	-277.002	1259.67	1217.09	257.288
38	1	13	506.712	32.4752	-0.988932	0.458658	1049.76	1435.49	-277.001	974.956	1400.19	253.084
40	1	-13	2173.34	176.785	-0.841385	-1.50567	253.675	-899.537	-277.002	228.175	-524.111	303.824
280	1	13	593.16	78.4295	-0.997562	-1.36844	1063.1	-1402.4	-277.002	1057.58	-1361.5	331.437
401	1	-13	571.812	6.64151	-0.798245	1.52795	353.496	431.846	-277.002	320.826	60.2829	267.904
719	1	13	618.146	52.8083	-0.999819	1.23835	733.624	-669.385	-277.002	734.239	-675.433	319.707
148	1	13	798.712	75.2548	-0.909389	-1.24156	-1193.38	513.065	-277.002	-1280.25	752.897	285.195
152	1	13	1119.15	456.236	-0.87865	-2.46749	1266.02	1052.91	-277.002	1491.45	1232.49	254.07
263	1	13	1099.83	235.462	-0.883599	-3.08059	943.368	975.783	-277.002	1229.03	994.81	257.905
722	1	-13	850.561	240.012	-0.961656	-0.0606848	-1104.41	1208.26	-277.002	-1258.9	1219.19	269.037
724	1	13	484.167	9.20934	-0.923711	-1.78656	963.196	-287.376	-277.002	1021.15	-88.2374	256.786
891	1	-13	488.087	32.0456	-0.913635	0.429379	199.106	946.919	-277.002	-11.2111	844.253	260.788
893	1	-13	1967.07	50.3809	-0.732804	-3.01837	127.376	-442.83	-277.002	626.68	-386.751	277.522
124	1	-13	478.311	1.93852	-0.998175	2.7479	-462.75	73.0926	-277.002	-414.837	38.4413	315.656
186	1	-13	744.603	129.961	-0.946788	-1.77957	630.681	256.688	-277.002	666.844	433.728	258.48
188	1	-13	871.419	282.974	-0.923169	1.27948	1388.58	-207.242	-277.002	1325.42	-423.262	262.303
323	1	13	660.781	146.358	-0.98362	3.01861	-558.563	919.708	-277.002	-461.22	907.285	259.355
326	1	13	760.251	156.512	-0.919591	2.72741	-1099.51	1245.58	-277.002	-891.426	1152.24	259.988
426	1	-13	558.031	9.45722	-0.889393	-2.92227	579.451	-363.495	-277.002	839.511	-308.911	262.79
563	1	13	1028.06	280.31	-0.999199	0.721275	-1023.27	186.468	-277.002	-1041.53	171.104	265.826
564	1	-13	2092.37	71.9622	-0.431245	-0.385971	1058.28	-60.5183	-277.002	-2.81278	358.13	263.161
692	1	-13	1444.87	67.0974	-0.577019	2.94485	-1434.03	-1270.96	-277.002	-589.666	-1434.9	322.329
805	1	-13	803.98	174.714	-0.999816	-2.50823	-406.322	-960.142	-277.002	-397.63	-956.693	306.904
809	1	13	633.994	1.96857	-0.897681	-0.834996	896.52	601.018	-277.002	683.136	823.244	258.731
811	1	-13	483.08	10.1733	-0.976738	-1.47041	440.985	-378.54	-277.002	425.491	-259.368	273.475
1	1	13	659.18	41.7782	-0.995382	-2.31487	-690.518	-1129.43	-277.002	-655.486	-1090.26	289.805
3	1	13	664.375	113.449	-0.945596	0.370066	-335.675	1414.81	-277.002	-508.653	1346.67	258.301
145	1	-13	618.535	13.8489	-0.999141	2.54851	1317.49	1446.93	-277.002	1330.78	1438.22	249.479
240	1	-13	795.29	87.6167	-0.992634	-1.03908	571.57	52.0998	-277.002	539.125	108.817	262.589
241	1	13	533.685	52.9439	-0.999388	-0.858847	1007.15	410.648	-277.002	993.86	421.395	258.234
243	1	-13	654.548	9.03436	-0.957952	1.65512	581.752	-664.192	-277.002	595.694	-850.043	374.49
348	1	13	1186.32	462.725	-0.982195	-0.296376	-1209.94	728.868	-277.002	-1312.4	759.581	285.49
620	1	13	511.992	74.6106	-0.933879	1.23226	1097.79	189.366	-277.002	1031.95	-8.79071	254.492
621	1	-13	1653.2	92.5449	-0.423155	2.85345	-856.034	23.4007	-277.002	288.765	-324.041	281.184
622	1	-13	1076.77	167.347	-0.93197	2.7196	617.637	-635.577	-277.002	828.485	-732.558	322.781
791	1	-13	754.392	82.3576	-0.922123	-1.04973	-738.128	151.497	-277.002	-854.624	349.603	266.985
845	1	-13	829.429	116.777	-0.910236	2.93548	-1335.7	165.862	-277.002	-1089.07	113.032	266.267
71	1	-13	811.709	52.4078	-0.996812	1.49796	1151.54	926.484	-277.002	1149.56	884.656	258.872
75	1	13	616.976	99.2057	-0.935158	-1.58278	-349.429	22.113	-277.002	-348.448	229.956	270.662
212	1	13	748.438	62.6557	-0.999278	-2.48937	1166.97	-1314.68	-277.002	1177.91	-1295.19	356.581
216	1	-13	659.373	144.347	-0.997977	-1.68384	-813.52	-443.724	-277.002	-809.114	-406.316	275.766
331	1	13	1281.41	62.9165	-0.750581	-1.34326	1049.7	-454.81	-277.002	945.292	6.358	255.044
528	1	-13	1820.1	235.047	-0.671516	2.94019	452.997	554.295	-277.002	1028.08	434.81	258.391
602	1	-13	1177.01	81.548	-0.975223	-0.281636	-791.073	321.431	-277.002	-908.581	356.004	268.789
607	1	-13	680.673	199.598	-0.964453	0.994956	1453.15	1161.36	-277.002	1373.64	1038.42	255.798
681	1	-13	712.618	141.472	-0.993464	2.55351	-1254.02	256.288	-277.002	-1201.68	222.497	268.861
682	1	-13	507.133	45.7656	-0.990692	1.71201	1357.34	-680.939	-277.002	1371.48	-750.56	270.81
683	1	-13	574.7	58.3419	-0.875273	1.6545	114.135	1212.17	-277.002	138.217	910.947	258.059
685	1	-13	5023.72	838.344	-0.409337	-0.567451	1428.23	-894.44	-277.002	395.473	-236.799	273.178
198	1	-13	1750.86	564.733	-0.897548	-2.748	-458.25	424.458	-277.002	-213.999	526.142	263.511
202	1	13	500.596	1.66355	-0.962468	2.68593	-823.644	-147.615	-277.002	-706.165	-222.787	275.383
319	1	-13	962.325	209.423	-0.966398	0.347015	1387.31	-1393.39	-277.002	1229.68	-1447.03	349.147
429	1	-13	546.518	30.1613	-0.99886	2.99185	-1281.83	1139.17	-277.002	-1255.4	1133.02	276.033
431	1	-13	819.592	172.346	-0.966974	0.0682452	284.791	1470.35	-277.002	142.837	1458.43	261.442
