90	1	13	707.012	29.7026	-0.961268	2.72024	-656.814	171.4	-277.002	-504.526	102.685	306.878
200	1	-13	414.074	3.01908	-0.996485	-2.92412	-683.608	240.234	-277.002	-651.504	247.845	279.137
283	1	-13	1037.73	264.91	-0.881205	0.967309	262.631	309.675	-277.002	97.2024	71.1059	268.451
285	1	13	795.628	93.8	-0.96843	1.30035	472.938	-667.721	-277.002	426.947	-834.733	392.145
687	1	-13	1133.51	270.068	-0.785121	-0.603088	-256.497	-1004.32	-277.002	-621.487	-751.847	285.463
691	1	13	763.785	68.3249	-0.825318	-1.70022	-111.619	-677.611	-277.002	-59.4656	-265.771	334.961
68	1	13	788.342	255.235	-0.985812	1.54362	-836.424	716.19	-277.002	-838.038	622.897	278.094
238	1	13	432.894	11.5294	-0.954514	0.728185	-6.34071	1465.58	-277.002	-147.369	1344.2	259.429
239	1	13	1910.64	172.451	-0.684149	1.44542	-855.066	937.6	-277.002	-925.931	357.328	269.599
241	1	13	834.099	241.793	-0.92458	0.538541	-520.607	270.83	-277.002	-720.846	151.762	287.995
242	1	-13	881.498	151.567	-0.999904	-2.97139	618.398	749.913	-277.002	625.635	748.752	256.499
244	1	-13	632.356	109.566	-0.992937	-2.66096	570.19	-1406.8	-277.002	631.886	-1372.14	304.535
378	1	-13	715.41	88.7616	-0.992889	0.749548	796.632	-1038.39	-277.002	745.928	-1091.58	333.204
380	1	-13	614.554	122.263	-0.999566	1.92203	531.574	125.632	-277.002	539.125	108.817	262.589
435	1	13	694.948	111.856	-0.999997	0.0903222	1261.29	-1048.02	-277.002	1260.25	-1050.16	341.7
436	1	-13	803.992	170.786	-0.992659	2.8404	-357.578	495.177	-277.002	-294.634	475.664	264.13
439	1	13	798.183	80.523	-0.969988	-2.60981	-1436.78	680.987	-277.002	-1312.4	759.581	285.49
530	1	13	697.226	150.617	-0.982657	-2.22783	-886.427	381.788	-277.002	-822.003	462.283	273.946
677	1	-13	838.571	261.243	-0.955018	1.73419	263.131	-154.048	-277.002	288.765	-324.041	281.184
763	1	-13	646.961	23.2803	-0.846159	-2.35118	-1105.83	110.391	-277.002	-854.624	349.603	266.985
765	1	-13	613.169	123.813	-0.999456	1.94496	1168.13	712.237	-277.002	1172.23	695.685	259.615
767	1	13	4854.46	396.36	-0.3546	-2.92308	-1259.53	580.462	-277.002	115.672	887.708	258.603
42	1	-13	1452.37	475.49	-0.779686	-1.61273	912.52	-666.72	-277.002	929.706	-238.398	259.913
46	1	-13	757.486	110.555	-0.796667	-0.568295	1060.74	513.701	-277.002	722.419	729.788	257.025
413	1	-13	690.291	53.6634	-0.780759	0.345262	1141.43	-314.052	-277.002	737.954	-462.927	276.779
418	1	13	964.53	388.822	-0.993891	2.6007	384.858	111.806	-277.002	435.788	81.7181	264.392
651	1	13	755.674	51.4277	-0.807984	1.36064	-552.969	-224.999	-277.002	-637.849	-621.464	284.074
655	1	13	502.358	41.1826	-0.952743	1.24589	1274.06	143.697	-277.002	1215.05	-18.4446	258.522
656	1	-13	696.986	150.467	-0.988539	-1.78634	474.901	611.466	-277.002	493.726	688.477	256.721
80	1	-13	497.188	35.1506	-0.995404	2.99791	-956.304	-166.27	-277.002	-911.17	-180.24	270.267
145	1	13	835.04	164.356	-0.930901	2.87195	672.981	-923.425	-277.002	908.267	-989.97	352.271
146	1	-13	492.737	26.1737	-0.944329	-2.95244	1143.26	-511.291	-277.002	1327.63	-472.954	263.586
180	1	13	554.939	36.372	-0.940154	2.43986	-888.252	-457.657	-277.002	-731.762	-601.81	279.603
499	1	-13	617.435	44.2084	-0.983231	1.0625	1079.81	-1171.45	-277.002	1018.68	-1272.19	340.607
613	1	13	572.376	16.7117	-0.943387	-2.39188	-1184.02	-1395.33	-277.001	-1029.3	-1255.88	326.056
614	1	13	776.292	165.875	-0.994824	0.369735	1084.6	-52.5665	-277.002	1033.68	-72.5097	256.49
659	1	-13	1420.85	177.193	-0.975555	-2.85394	812.145	-1244.86	-277.002	942.731	-1207.04	335.906
662	1	-13	995.494	5.34195	-0.557622	1.17498	-672.885	-96.6975	-277.002	-1009.87	-864.47	304.194
854	1	13	647.692	3.08109	-0.99659	2.85231	-670.449	167.989	-277.002	-615.306	145.529	300.329
856	1	-13	1016.2	84.5369	-0.658408	2.24161	-670.444	1189.29	-277.002	-283.179	700.619	265.342
20	1	13	1250.72	245.462	-0.827302	1.47318	1184.26	-41.7526	-277.002	1149.1	-409.762	265.786
232	1	13	573.006	93.9181	-0.991055	-0.470371	1279.18	-4.17548	-277.002	1214.63	30.1473	258.044
236	1	13	699.202	0.151966	-0.806696	-1.3599	-565.682	-295.191	-277.002	-663.661	25.0651	290.432
339	1	13	558.943	65.0296	-0.984931	-2.10952	-153.904	902.428	-277.002	-111.483	985.681	259.264
406	1	13	773.338	200.614	-0.999951	-2.25908	-440.67	163.594	-277.002	-437.643	167.216	289.99
412	1	-13	1008.32	71.9412	-0.643625	1.0023	1245.4	-746.043	-277.002	868.701	-1331.14	309.977
599	1	-13	768.92	113.236	-0.991691	2.5841	-32.808	235.739	-277.002	26.2088	199.532	261.606
743	1	-13	2547.47	909.623	-0.702265	0.372495	-471.989	-257.081	-277.002	-995.991	-461.641	277.179
