58	1	-13	474.832	18.876	-0.96166	0.727838	-529.655	-434.733	-277.002	-643.761	-546.138	283.752
60	1	13	1463.31	439.462	-0.689273	-1.04258	-1185.12	-1464.82	-277.002	-1485.5	-948.183	294.511
62	1	13	1353.7	356.482	-0.866614	-1.00445	1317.89	-674.498	-277.002	1149.1	-409.762	265.786
464	1	-13	4528.11	1439.16	-0.891184	0.826989	467.195	-201.422	-277.002	272.166	-413.551	289.474
680	1	-13	2606.68	989.797	-0.834491	-0.329887	1271.77	696.503	-277.002	937.958	811.357	258.083
681	1	-13	2949.69	1088.76	-0.72563	0.421023	-639.374	-524.565	-277.002	-1130.76	-744.368	290.318
939	1	13	666.282	176.135	-0.970535	0.301978	-863.649	-418.469	-277.002	-995.991	-461.641	277.179
941	1	13	610.139	21.2916	-0.986892	-2.1101	-1464.44	-1259.53	-277.002	-1416.96	-1169.81	322.002
942	1	13	941.356	106.811	-0.997687	-0.314847	-292.608	-99.9943	-277.002	-333.41	-87.5845	335.435
64	1	13	541.633	112.508	-0.997187	-0.994948	-1467.88	1189.22	-277.002	-1491.74	1224.86	276.848
65	1	13	449.764	38.0223	-0.990972	1.8466	690.679	535.661	-277.002	709.716	467.339	257.726
69	1	-13	672.288	50.7255	-0.840979	2.55832	-1255.92	-923.034	-277.002	-951.786	-1120.83	312.696
244	1	-13	689.154	112.93	-0.949205	-0.0820773	-705.366	1382.21	-277.002	-881.208	1401.82	260.616
529	1	-13	1320.07	343.326	-0.743001	-0.329339	-891.911	-1199.65	-277.002	-1401.98	-1026.77	318.183
531	1	-13	1614.57	693.388	-0.894364	-2.18266	965.6	510.081	-277.002	1119.5	729.365	258.886
865	1	-13	536.254	17.2362	-0.981504	1.72261	-8.62971	403.339	-277.002	14.5948	310.938	263.505
867	1	-13	857.965	34.3673	-0.712022	-1.25548	-361.537	-712.401	-277.002	-533.287	-183.179	297.898
934	1	13	513.112	4.55172	-0.99955	-0.340285	-401.97	-1386.78	-277.002	-416.592	-1378.75	312.164
935	1	-13	517.487	37.7107	-0.965943	-0.727159	-540.579	-640.671	-277.002	-653.093	-549.963	283.221
14	1	13	464.367	7.48251	-0.973423	-2.29464	-1496.01	29.8455	-277.002	-1410.46	126.289	272.351
