13	779.584	1.03352	1470.25	-815.607
13	561.04	0.252939	1383.78	284.917
13	573.145	0.460728	-467.953	1490.99
-13	543.719	1.09243	1365.12	-877.971
13	903.599	1.1572	-1037.25	998.841
13	605.203	0.520256	-801.115	-1001.75
-13	683.45	1.07086	-504.526	102.685
-13	688.719	1.20534	-1065.61	-1392.95
-13	3147.37	0.556511	715.544	959.361
13	403.775	0.0512984	-451.078	-275.97
13	441.827	1.10798	1372.24	359.161
-13	632.336	1.18903	-651.504	247.845
-13	449.139	0.488891	1382.43	761.191
-13	416.65	0.923801	-640.164	-107.035
-13	409.682	0.249301	912.487	-647.447
13	863.155	1.07049	-883.853	-616.23
13	632.171	1.15229	-754.12	-25.4542
13	441.793	0.104725	97.2024	71.1059
13	445.946	0.899354	-801.974	-1282.12
-13	619.661	0.853717	426.947	-834.733
-13	544.89	0.0460642	-669.494	367.968
13	716.215	0.80577	-642.666	1429.23
-13	400.35	1.07874	-378.145	583.17
-13	906.284	0.573256	-334.085	-472.042
13	522.92	0.200621	819.035	-851.479
13	613.868	0.606455	-999.217	-1327.38
13	654.734	0.691811	240.688	1458.85
13	670.403	0.930816	1191.97	-1234.76
13	526.043	0.256761	-737.888	-972.304
13	463.317	1.02997	-621.487	-751.847
-13	495.265	0.862162	853.969	454.876
13	470.97	0.960912	-1293.81	814.505
13	779.929	0.0294746	-988.236	-1038.14
-13	510.86	0.70384	-59.4656	-265.771
13	502.181	1.16769	-1293.49	-1452.46
-13	471.904	1.13237	722.211	-1151.12
13	414.454	0.231878	-223.656	1137.03
13	885.133	0.312149	486.028	826.608
-13	547.058	0.69644	-888.544	-1396.1
13	420.259	0.531732	-184.55	1173.31
-13	404.714	1.1426	-152.281	-767.305
13	1649.69	0.357039	-624.033	-723.172
-13	1129.51	0.366218	980.745	-194.85
-13	1121.93	0.560448	-617.627	324.024
-13	629.355	0.13505	-1012.45	-1131.07
-13	693.98	0.743658	394.794	-77.4881
13	428.16	0.720653	208.456	989.247
-13	1017.02	1.12506	-840.597	-832.824
-13	550.066	0.683784	394.153	-1135.93
-13	989.432	0.119498	828.052	697.722
-13	580.819	0.618613	1118.19	-344.08
13	459.36	0.65181	927.072	-361.63
-13	432.156	0.873729	517.802	399.224
13	486.825	0.359861	232.267	1152.71
-13	1113.66	1.18163	546.072	825.482
-13	428.749	0.00596246	-677.047	479.58
13	421.241	0.335772	918.976	537.584
